Date,Close
11/1/2017,64.216003
11/2/2017,59.852001
11/3/2017,61.217999
11/6/2017,60.556
11/7/2017,61.209999
11/8/2017,60.877998
11/9/2017,60.598
11/10/2017,60.598
11/13/2017,63.080002
11/14/2017,61.740002
11/15/2017,62.259998
11/16/2017,62.5
11/17/2017,63.009998
11/20/2017,61.748001
11/21/2017,63.562
11/22/2017,62.52
11/24/2017,63.110001
11/27/2017,63.362
11/28/2017,63.509998
11/29/2017,61.507999
11/30/2017,61.77
12/1/2017,61.306
12/4/2017,61.040001
12/5/2017,60.740002
12/6/2017,62.652
12/7/2017,62.248001
12/8/2017,63.026001
12/11/2017,65.781998
12/12/2017,68.206001
12/13/2017,67.806
12/14/2017,67.578003
12/15/2017,68.690002
12/18/2017,67.774002
12/19/2017,66.220001
12/20/2017,65.795998
12/21/2017,66.332001
12/22/2017,65.040001
12/26/2017,63.458
12/27/2017,62.327999
12/28/2017,63.071999
12/29/2017,62.27
1/2/2018,64.106003
1/3/2018,63.450001
1/4/2018,62.924
1/5/2018,63.316002
1/8/2018,67.281998
1/9/2018,66.737999
1/10/2018,66.959999
1/11/2018,67.589996
1/12/2018,67.244003
1/16/2018,68.012001
1/17/2018,69.431999
1/18/2018,68.914001
1/19/2018,70.003998
1/22/2018,70.311996
1/23/2018,70.557999
1/24/2018,69.178001
1/25/2018,67.528
1/26/2018,68.57
1/29/2018,69.905998
1/30/2018,69.164001
1/31/2018,70.862
2/1/2018,69.849998
2/2/2018,68.75
2/5/2018,66.625999
2/6/2018,66.793999
2/7/2018,69
2/8/2018,63.046001
2/9/2018,62.084
2/12/2018,63.146
2/13/2018,64.732002
2/14/2018,64.461998
2/15/2018,66.814003
2/16/2018,67.098
2/20/2018,66.954002
2/21/2018,66.660004
2/22/2018,69.234001
2/23/2018,70.410004
2/26/2018,71.484001
2/27/2018,70.197998
2/28/2018,68.612
3/1/2018,66.185997
3/2/2018,67.024002
3/5/2018,66.669998
3/6/2018,65.639999
3/7/2018,66.459999
3/8/2018,65.82
3/9/2018,65.433998
3/12/2018,69.101997
3/13/2018,68.367996
3/14/2018,65.325996
3/15/2018,65.120003
3/16/2018,64.269997
3/19/2018,62.712002
3/20/2018,62.110001
3/21/2018,63.306
3/22/2018,61.82
3/23/2018,60.307999
3/26/2018,60.835999
3/27/2018,55.835999
3/28/2018,51.556
3/29/2018,53.226002
4/2/2018,50.495998
4/3/2018,53.506001
4/4/2018,57.388
4/5/2018,61.144001
4/6/2018,59.860001
4/9/2018,57.931999
4/10/2018,60.939999
4/11/2018,60.186001
4/12/2018,58.816002
4/13/2018,60.068001
4/16/2018,58.242001
4/17/2018,57.537998
4/18/2018,58.669998
4/19/2018,60.015999
4/20/2018,58.048
4/23/2018,56.674
4/24/2018,56.692001
4/25/2018,56.138
4/26/2018,57.096001
4/27/2018,58.816002
4/30/2018,58.779999
5/1/2018,59.984001
5/2/2018,60.23
5/3/2018,56.889999
5/4/2018,58.818001
5/7/2018,60.554001
5/8/2018,60.394001
5/9/2018,61.369999
5/10/2018,61.004002
5/11/2018,60.212002
5/14/2018,58.394001
5/15/2018,56.835999
5/16/2018,57.296001
5/17/2018,56.908001
5/18/2018,55.363998
5/21/2018,56.897999
5/22/2018,55.001999
5/23/2018,55.813999
5/24/2018,55.57
5/25/2018,55.77
5/29/2018,56.751999
5/30/2018,58.344002
5/31/2018,56.945999
6/1/2018,58.363998
6/4/2018,59.348
6/5/2018,58.226002
6/6/2018,63.900002
6/7/2018,63.217999
6/8/2018,63.532001
6/11/2018,66.419998
6/12/2018,68.554001
6/13/2018,68.956001
6/14/2018,71.543999
6/15/2018,71.634003
6/18/2018,74.166
6/19/2018,70.510002
6/20/2018,72.444
6/21/2018,69.501999
6/22/2018,66.725998
6/25/2018,66.601997
6/26/2018,68.400002
6/27/2018,68.900002
6/28/2018,69.986
6/29/2018,68.589996
7/2/2018,67.014
7/3/2018,62.172001
7/5/2018,61.832001
7/6/2018,61.779999
7/9/2018,63.702
7/10/2018,64.494003
7/11/2018,63.792
7/12/2018,63.341999
7/13/2018,63.773998
7/16/2018,62.02
7/17/2018,64.538002
7/18/2018,64.769997
7/19/2018,64.045998
7/20/2018,62.716
7/23/2018,60.639999
7/24/2018,59.486
7/25/2018,61.748001
7/26/2018,61.330002
7/27/2018,59.436001
7/30/2018,58.034
7/31/2018,59.627998
8/1/2018,60.167999
8/2/2018,69.907997
8/3/2018,69.634003
8/6/2018,68.398003
8/7/2018,75.914001
8/8/2018,74.068001
8/9/2018,70.489998
8/10/2018,71.098
8/13/2018,71.281998
8/14/2018,69.528
8/15/2018,67.737999
8/16/2018,67.089996
8/17/2018,61.099998
8/20/2018,61.688
8/21/2018,64.379997
8/22/2018,64.328003
8/23/2018,64.019997
8/24/2018,64.564003
8/27/2018,63.854
8/28/2018,62.372002
8/29/2018,61.001999
8/30/2018,60.630001
8/31/2018,60.332001
9/4/2018,57.790001
9/5/2018,56.147999
9/6/2018,56.189999
9/7/2018,52.647999
9/10/2018,57.099998
9/11/2018,55.888
9/12/2018,58.108002
9/13/2018,57.891998
9/14/2018,59.040001
9/17/2018,58.967999
9/18/2018,56.992001
9/19/2018,59.804001
9/20/2018,59.666
9/21/2018,59.82
9/24/2018,59.936001
9/25/2018,60.198002
9/26/2018,61.916
9/27/2018,61.504002
9/28/2018,52.953999
10/1/2018,62.139999
10/2/2018,60.203999
10/3/2018,58.959999
10/4/2018,56.366001
10/5/2018,52.389999
10/8/2018,50.112
10/9/2018,52.560001
10/10/2018,51.375999
10/11/2018,50.445999
10/12/2018,51.756001
10/15/2018,51.917999
10/16/2018,55.318001
10/17/2018,54.355999
10/18/2018,52.782001
10/19/2018,52
10/22/2018,52.189999
10/23/2018,58.827999
10/24/2018,57.700001
10/25/2018,62.972
10/26/2018,66.18
10/29/2018,66.970001
10/30/2018,65.980003
10/31/2018,67.463997
11/1/2018,68.856003
11/2/2018,69.281998
11/5/2018,68.279999
11/6/2018,68.211998
11/7/2018,69.632004
11/8/2018,70.279999
11/9/2018,70.101997
11/12/2018,66.255997
11/13/2018,67.746002
11/14/2018,68.800003
11/15/2018,69.688004
11/16/2018,70.862
11/19/2018,70.694
11/20/2018,69.498001
11/21/2018,67.638
11/23/2018,65.166
11/26/2018,69.199997
11/27/2018,68.783997
11/28/2018,69.573997
11/29/2018,68.234001
11/30/2018,70.096001
12/3/2018,71.697998
12/4/2018,71.940002
12/6/2018,72.612
12/7/2018,71.594002
12/10/2018,73.029999
12/11/2018,73.351997
12/12/2018,73.32
12/13/2018,75.358002
12/14/2018,73.141998
12/17/2018,69.683998
12/18/2018,67.405998
12/19/2018,66.594002
12/20/2018,63.076
12/21/2018,63.953999
12/24/2018,59.077999
12/26/2018,65.218002
12/27/2018,63.226002
12/28/2018,66.774002
12/31/2018,66.559998
1/2/2019,62.023998
1/3/2019,60.071999
1/4/2019,63.537998
1/7/2019,66.991997
1/8/2019,67.07
1/9/2019,67.706001
1/10/2019,68.994003
1/11/2019,69.452003
1/14/2019,66.879997
1/15/2019,68.886002
1/16/2019,69.209999
1/17/2019,69.461998
1/18/2019,60.452
1/22/2019,59.784
1/23/2019,57.518002
1/24/2019,58.301998
1/25/2019,59.408001
1/28/2019,59.276001
1/29/2019,59.492001
1/30/2019,61.754002
1/31/2019,61.403999
2/1/2019,62.442001
2/4/2019,62.577999
2/5/2019,64.269997
2/6/2019,63.444
2/7/2019,61.501999
2/8/2019,61.16
2/11/2019,62.568001
2/12/2019,62.362
2/13/2019,61.633999
2/14/2019,60.754002
2/15/2019,61.576
2/19/2019,61.127998
2/20/2019,60.512001
2/21/2019,58.245998
2/22/2019,58.942001
2/25/2019,59.754002
2/26/2019,59.571999
2/27/2019,62.948002
2/28/2019,63.976002
3/1/2019,58.958
3/4/2019,57.071999
3/5/2019,55.307999
3/6/2019,55.248001
3/7/2019,55.318001
3/8/2019,56.827999
3/11/2019,58.183998
3/12/2019,56.672001
3/13/2019,57.792
3/14/2019,57.992001
3/15/2019,55.085999
3/18/2019,53.897999
3/19/2019,53.493999
3/20/2019,54.720001
3/21/2019,54.804001
3/22/2019,52.905998
3/25/2019,52.084
3/26/2019,53.554001
3/27/2019,54.966
3/28/2019,55.723999
3/29/2019,55.972
4/1/2019,57.835999
4/2/2019,57.175999
4/3/2019,58.362
4/4/2019,53.556
4/5/2019,54.992001
4/8/2019,54.639999
4/9/2019,54.462002
4/10/2019,55.212002
4/11/2019,53.683998
4/12/2019,53.540001
4/15/2019,53.276001
4/16/2019,54.672001
4/17/2019,54.245998
4/18/2019,54.652
4/22/2019,52.549999
4/23/2019,52.779999
4/24/2019,51.731998
4/25/2019,49.526001
4/26/2019,47.028
4/29/2019,48.293999
4/30/2019,47.737999
5/1/2019,46.801998
5/2/2019,48.82
5/3/2019,51.006001
5/6/2019,51.068001
5/7/2019,49.411999
5/8/2019,48.967999
5/9/2019,48.396
5/10/2019,47.903999
5/13/2019,45.402
5/14/2019,46.462002
5/15/2019,46.389999
5/16/2019,45.666
5/17/2019,42.206001
5/20/2019,41.071999
5/21/2019,41.015999
5/22/2019,38.546001
5/23/2019,39.098
5/24/2019,38.125999
5/28/2019,37.740002
5/29/2019,37.972
5/30/2019,37.644001
5/31/2019,37.032001
6/3/2019,35.793999
6/4/2019,38.720001
6/5/2019,39.318001
6/6/2019,41.189999
6/7/2019,40.900002
6/10/2019,42.576
6/11/2019,43.419998
6/12/2019,41.852001
6/13/2019,42.782001
6/14/2019,42.984001
6/17/2019,45.006001
6/18/2019,44.948002
6/19/2019,45.285999
6/20/2019,43.924
6/21/2019,44.372002
6/24/2019,44.728001
6/25/2019,43.952
6/26/2019,43.854
6/27/2019,44.568001
6/28/2019,44.692001
7/1/2019,45.433998
7/2/2019,44.91
7/3/2019,46.98
7/5/2019,46.619999
7/8/2019,46.068001
7/9/2019,46.012001
7/10/2019,47.784
7/11/2019,47.720001
7/12/2019,49.015999
7/15/2019,50.700001
7/16/2019,50.476002
7/17/2019,50.972
7/18/2019,50.708
7/19/2019,51.636002
7/22/2019,51.136002
7/23/2019,52.034
7/24/2019,52.976002
7/25/2019,45.764
7/26/2019,45.608002
7/29/2019,47.153999
7/30/2019,48.452
7/31/2019,48.321999
8/1/2019,46.77
8/2/2019,46.868
8/5/2019,45.664001
8/6/2019,46.150002
8/7/2019,46.683998
8/8/2019,47.66
8/9/2019,47.001999
8/12/2019,45.801998
8/13/2019,47
8/14/2019,43.924
8/15/2019,43.127998
8/16/2019,43.987999
8/19/2019,45.366001
8/20/2019,45.172001
8/21/2019,44.166
8/22/2019,44.43
8/23/2019,42.279999
8/26/2019,43
8/27/2019,42.816002
8/28/2019,43.118
8/29/2019,44.341999
8/30/2019,45.122002
9/3/2019,45.001999
9/4/2019,44.136002
9/5/2019,45.916
9/6/2019,45.490002
9/9/2019,46.358002
9/10/2019,47.108002
9/11/2019,49.419998
9/12/2019,49.174
9/13/2019,49.040001
9/16/2019,48.562
9/17/2019,48.958
9/18/2019,48.698002
9/19/2019,49.32
9/20/2019,48.124001
9/23/2019,48.245998
9/24/2019,44.641998
9/25/2019,45.740002
9/26/2019,48.512001
9/27/2019,48.425999
9/30/2019,48.174
10/1/2019,48.938
10/2/2019,48.625999
10/3/2019,46.605999
10/4/2019,46.285999
10/7/2019,47.543999
10/8/2019,48.009998
10/9/2019,48.905998
10/10/2019,48.948002
10/11/2019,49.577999
10/14/2019,51.391998
10/15/2019,51.577999
10/16/2019,51.950001
10/17/2019,52.394001
10/18/2019,51.389999
10/21/2019,50.700001
10/22/2019,51.116001
10/23/2019,50.936001
10/24/2019,59.936001
10/25/2019,65.625999
10/28/2019,65.542
10/29/2019,63.243999
10/30/2019,63.001999
10/31/2019,62.984001
11/1/2019,62.661999
11/4/2019,63.493999
11/5/2019,63.444
11/6/2019,65.316002
11/7/2019,67.108002
11/8/2019,67.428001
11/11/2019,69.017998
11/12/2019,69.986
11/13/2019,69.222
11/14/2019,69.870003
11/15/2019,70.433998
11/18/2019,69.998001
11/19/2019,71.903999
11/20/2019,70.444
11/21/2019,70.966003
11/22/2019,66.608002
11/25/2019,67.267998
11/26/2019,65.783997
11/27/2019,66.258003
11/29/2019,65.987999
12/2/2019,66.973999
12/3/2019,67.239998
12/4/2019,66.606003
12/5/2019,66.073997
12/6/2019,67.178001
12/9/2019,67.905998
12/10/2019,69.767998
12/11/2019,70.540001
12/12/2019,71.935997
12/13/2019,71.678001
12/16/2019,76.300003
12/17/2019,75.797997
12/18/2019,78.629997
12/19/2019,80.807999
12/20/2019,81.117996
12/23/2019,83.844002
12/24/2019,85.050003
12/26/2019,86.188004
12/27/2019,86.075996
12/30/2019,82.940002
12/31/2019,83.666
1/2/2020,86.052002
1/3/2020,88.601997
1/6/2020,90.307999
1/7/2020,93.811996
1/8/2020,98.428001
1/9/2020,96.267998
1/10/2020,95.629997
1/13/2020,104.972
1/14/2020,107.584
1/15/2020,103.699997
1/16/2020,102.697998
1/17/2020,102.099998
1/21/2020,109.440002
1/22/2020,113.912003
1/23/2020,114.440002
1/24/2020,112.963997
1/27/2020,111.603996
1/28/2020,113.379997
1/29/2020,116.197998
1/30/2020,128.162003
1/31/2020,130.113998
2/3/2020,156
2/4/2020,177.412003
2/5/2020,146.940002
2/6/2020,149.792007
2/7/2020,149.613998
2/10/2020,154.255997
2/11/2020,154.876007
2/12/2020,153.457993
2/13/2020,160.800003
2/14/2020,160.005997
2/18/2020,171.679993
2/19/2020,183.483994
2/20/2020,179.882004
2/21/2020,180.199997
2/24/2020,166.757996
2/25/2020,159.981995
2/26/2020,155.759995
2/27/2020,135.800003
2/28/2020,133.598007
3/2/2020,148.723999
3/3/2020,149.102005
3/4/2020,149.899994
3/5/2020,144.908005
3/6/2020,140.695999
3/9/2020,121.599998
3/10/2020,129.065994
3/11/2020,126.846001
3/12/2020,112.110001
3/13/2020,109.323997
3/16/2020,89.014
3/17/2020,86.040001
3/18/2020,72.244003
3/19/2020,85.528
3/20/2020,85.505997
3/23/2020,86.858002
3/24/2020,101
3/25/2020,107.849998
3/26/2020,105.632004
3/27/2020,102.872002
3/30/2020,100.426003
3/31/2020,104.800003
4/1/2020,96.311996
4/2/2020,90.893997
4/3/2020,96.001999
4/6/2020,103.248001
4/7/2020,109.089996
4/8/2020,109.767998
4/9/2020,114.599998
4/13/2020,130.190002
4/14/2020,141.977997
4/15/2020,145.966003
4/16/2020,149.042007
4/17/2020,150.778
4/20/2020,149.272003
4/21/2020,137.343994
4/22/2020,146.421997
4/23/2020,141.126007
4/24/2020,145.029999
4/27/2020,159.75
4/28/2020,153.824005
4/29/2020,160.102005
4/30/2020,156.376007
5/1/2020,140.264008
5/4/2020,152.238007
5/5/2020,153.641998
5/6/2020,156.516006
5/7/2020,156.007996
5/8/2020,163.884003
5/11/2020,162.257996
5/12/2020,161.882004
5/13/2020,158.192001
5/14/2020,160.666
5/15/2020,159.834
5/18/2020,162.725998
5/19/2020,161.602005
5/20/2020,163.112
5/21/2020,165.520004
5/22/2020,163.376007
5/26/2020,163.774002
5/27/2020,164.046005
5/28/2020,161.162003
5/29/2020,167
6/1/2020,179.619995
6/2/2020,176.311996
6/3/2020,176.591995
6/4/2020,172.876007
6/5/2020,177.132004
6/8/2020,189.983994
6/9/2020,188.134003
6/10/2020,205.009995
6/11/2020,194.567993
6/12/2020,187.056
6/15/2020,198.179993
6/16/2020,196.425995
6/17/2020,198.358002
6/18/2020,200.792007
6/19/2020,200.179993
6/22/2020,198.863998
6/23/2020,200.356003
6/24/2020,192.169998
6/25/2020,197.195999
6/26/2020,191.947998
6/29/2020,201.869995
6/30/2020,215.962006
7/1/2020,223.925995
7/2/2020,241.731995
7/6/2020,274.31601
7/7/2020,277.971985
7/8/2020,273.175995
7/9/2020,278.855988
7/10/2020,308.929993
7/13/2020,299.411987
7/14/2020,303.359985
7/15/2020,309.201996
7/16/2020,300.127991
7/17/2020,300.167999
7/20/2020,328.600006
7/21/2020,313.671997
7/22/2020,318.466003
7/23/2020,302.614014
7/24/2020,283.399994
7/27/2020,307.920013
7/28/2020,295.298004
7/29/2020,299.821991
7/30/2020,297.497986
7/31/2020,286.152008
8/3/2020,297
8/4/2020,297.399994
8/5/2020,297.003998
8/6/2020,297.915985
8/7/2020,290.541992
8/10/2020,283.713989
8/11/2020,274.877991
8/12/2020,310.951996
8/13/2020,324.200012
8/14/2020,330.141998
8/17/2020,367.127991
8/18/2020,377.417999
8/19/2020,375.705994
8/20/2020,400.365997
8/21/2020,409.996002
8/24/2020,402.839996
8/25/2020,404.667999
8/26/2020,430.634003
8/27/2020,447.75
8/28/2020,442.679993
8/31/2020,498.320007
9/1/2020,475.049988
9/2/2020,447.369995
9/3/2020,407
9/4/2020,418.320007
9/8/2020,330.209991
9/9/2020,366.279999
